동,거래월,아파트명,전용면적,층수,건설년도,거래금액
약대동,2,부천위브트레지움1단지,84.98,17,2012,58000
약대동,2,부천위브트레지움1단지,121.18,12,2012,63700
약대동,2,부천아이파크,59.95,1,2017,42000
약대동,2,부천위브트레지움1단지,84.98,12,2012,56000
약대동,2,부천아이파크,84.48,23,2017,55000
약대동,2,부천아이파크,119.33,1,2017,57800
약대동,2,부천아이파크,84.6,7,2017,55000
여월동,2,여월휴먼시아3단지,84.95,9,2007,64000
여월동,2,여월휴먼시아(5단지),135.59,11,2010,88500
여월동,2,여월휴먼시아(4단지),84.89,11,2010,70000
여월동,2,대원스카이빌,83.1124,8,2009,33000
여월동,2,리젤펠리스APT,69.47,7,2019,36500
여월동,2,여월휴먼시아3단지,84.95,2,2007,65000
역곡동,2,일두,55.95,1,1983,27000
역곡동,2,역곡역이편한세상,84.9858,2,2011,59800
역곡동,2,동부센트레빌3단지,59.5,10,2006,38700
역곡동,2,현대,53.61,3,1989,17400
역곡동,2,"부천동부센트레빌1,2단지",59.66,10,2006,40000
역곡동,2,대진2단지,55.08,2,1983,18000
역곡동,2,현대,56.58,1,1989,15250
역곡동,2,동부센트레빌3단지,59.5,5,2006,38600
역곡동,2,역곡1차한양수자인101동,77.637,13,2006,39000
역곡동,2,"장미아파트 가동, 나동",46.8,1,1984,13500
역곡동,2,동부센트레빌3단지,84.99,4,2006,47500
역곡동,2,신일해피트리,59.98,9,2005,29100
역곡동,2,현대,48.3,5,1989,13650
역곡동,2,예원,64.17,4,1985,27900
역곡동,2,역곡역이편한세상,84.9858,16,2011,65000
역곡동,2,청도포그니에,84.7,7,2006,34450
역곡동,2,"부천동부센트레빌1,2단지",59.5,12,2006,40500
역곡동,2,대림e-편한세상2차,99.8355,3,2004,48000
역곡동,2,대림e-편한세상1차,59.79,2,2004,35500
역곡동,2,현진,56.7,2,1986,19000
역곡동,2,우림루미아트,107.2042,10,2004,52000
역곡동,2,현대,48.3,4,1989,15650
역곡동,2,예성센트럴빌,56.245,9,2012,23500
역곡동,2,우석W,63.51,7,2014,28800
역곡동,2,"부천동부센트레빌1,2단지",84.99,11,2006,52200
역곡동,2,역곡1차한양수자인101동,77.637,13,2006,39300
역곡동,2,한국,59.67,7,1996,26300
역곡동,2,"부천동부센트레빌1,2단지",84.99,2,2006,46000
역곡동,2,"부천동부센트레빌1,2단지",120.14,11,2006,61500
역곡동,2,보람,59.6637,3,2005,26000
역곡동,2,성도베스트홈,98.97,2,2004,31600
역곡동,2,대진2단지,52.74,5,1983,17500
역곡동,2,대림e-편한세상3차,84.98,4,2004,44500
역곡동,2,은성,36.69,4,1986,17000
역곡동,2,역곡역이편한세상,84.9858,15,2011,65000
역곡동,2,"부천동부센트레빌1,2단지",59.66,13,2006,39700
역곡동,2,역곡3차한양수자인(301동),84.684,9,2007,40500
역곡동,2,"장미아파트 가동, 나동",52.92,2,1984,15000
역곡동,2,동부센트레빌3단지,84.99,10,2006,50000
역곡동,2,한국,59.67,4,1996,26000
역곡동,2,역곡4차e-편한세상,59.95,5,2005,39000
역곡동,2,역곡역이편한세상,84.9858,7,2011,64300
역곡동,2,진성그린(105동),42.86,7,2007,15400
역곡동,2,"부천동부센트레빌1,2단지",84.99,12,2006,53000
역곡동,2,은성,36.69,1,1986,15500
역곡동,2,동부센트레빌3단지,84.99,4,2006,50500
역곡동,2,우림루미아트,84.9746,5,2004,44700
역곡동,2,한국,59.67,20,1996,26500
역곡동,2,일두,55.95,2,1983,27000
역곡동,2,대진2단지,52.74,2,1983,18500
역곡동,2,역곡3차한양수자인(301동),84.953,3,2007,38700
역곡동,2,"부천동부센트레빌1,2단지",59.66,8,2006,39300
역곡동,2,"부천동부센트레빌1,2단지",84.99,6,2006,51900
역곡동,2,우림루미아트,59.8659,5,2004,39000
역곡동,2,대주파크빌,59.9551,8,2003,33000
역곡동,2,휴캐슬,73.825,6,2009,31000
역곡동,2,일두,42.36,4,1983,20500
역곡동,2,동부센트레빌3단지,84.99,11,2006,51500
역곡동,2,동부센트레빌3단지,59.5,8,2006,40600
역곡동,2,"부천동부센트레빌1,2단지",84.99,10,2006,51700
역곡동,2,동성,41.52,5,1987,21490
역곡동,2,역곡5차e-편한세상,59.95,11,2005,42000
역곡동,2,현진,48.6,3,1986,17500
역곡동,2,현진,56.7,3,1986,17450
역곡동,2,한도(1-6동),44.17,1,1986,15800
역곡동,2,한도(1-6동),70.141,1,1986,26000
오정동,2,창보,78.24,3,1999,33500
오정동,2,오정생활휴먼시아3단지,59.95,1,2006,34500
오정동,2,오정생활휴먼시아1단지,84.69,5,2006,44250
오정동,2,삼두(558-4),51.84,1,1983,16500
오정동,2,부촌3,40.92,4,1989,13500
오정동,2,창보,59.63,4,1999,26700
오정동,2,창보,84.81,3,1999,32500
오정동,2,라이프동주1동2동,52.64,4,1991,15000
오정동,2,오정생활휴먼시아1단지,59.95,14,2006,39600
오정동,2,오정생활휴먼시아3단지,59.95,10,2006,37450
오정동,2,오정생활휴먼시아1단지,59.95,14,2006,40500
오정동,2,세종,58.91,1,1994,23700
오정동,2,오정생활휴먼시아1단지,84.83,15,2006,46300
오정동,2,오정생활휴먼시아3단지,59.95,9,2006,39000
오정동,2,샬렛,84.57,6,2009,34000
오정동,2,세종,80.77,5,1994,29200
오정동,2,삼두,51.84,3,1983,15500
오정동,2,오정생활휴먼시아1단지,84.84,3,2006,44500
오정동,2,오정생활휴먼시아3단지,51.47,14,2006,32900
오정동,2,창보,59.63,5,1999,27000
오정동,2,세종2,82.425,2,1995,35700
오정동,2,부촌4,43.4,4,1989,13000
오정동,2,부촌3,40.92,1,1989,15300
오정동,2,오정생활휴먼시아1단지,84.84,15,2006,47000
오정동,2,삼두,43.38,4,1983,13700
오정동,2,오정생활휴먼시아2단지,84.69,13,2006,47000
오정동,2,삼두(558-4),51.84,5,1983,12500
오정동,2,오정생활휴먼시아3단지,59.95,3,2006,38100
옥길동,2,옥길브리즈힐,84.37,14,2016,54000
옥길동,2,옥길호반베르디움,84.9942,24,2017,66000
옥길동,2,제이드카운티1단지,97.97,5,2017,68000
옥길동,2,옥길호반베르디움,97.9853,28,2017,71500
옥길동,2,옥길브리즈힐,81.27,8,2016,50800
옥길동,2,옥길센트리뷰,84.8,12,2017,58000
옥길동,2,옥길호반베르디움,97.9853,13,2017,69000
옥길동,2,부천옥길자이,90.5684,24,2018,68700
옥길동,2,옥길센트리뷰,84.8,26,2017,59000
옥길동,2,옥길센트리뷰,59.97,2,2017,41500
옥길동,2,옥길호반베르디움,72.998,9,2017,58500
옥길동,2,옥길센트리뷰,59.97,5,2017,46500
옥길동,2,옥길센트리뷰,84.8,10,2017,57000
옥길동,2,옥길센트리뷰,84.88,11,2017,58000
옥길동,2,옥길호반베르디움,97.9853,26,2017,72700
옥길동,2,부천옥길자이,96.13,3,2018,67300
옥길동,2,옥길센트리뷰,59.97,6,2017,47700
옥길동,2,옥길센트리뷰,84.93,21,2017,55000
옥길동,2,옥길센트리뷰,84.93,21,2017,59000
옥길동,2,부천옥길자이,90.5684,19,2018,69000
옥길동,2,부천옥길자이,90.5684,4,2018,64500
옥길동,2,옥길브리즈힐,84.91,7,2016,54000
옥길동,2,옥길호반베르디움,97.9853,21,2017,70900
옥길동,2,옥길브리즈힐,84.91,17,2016,54500
옥길동,2,옥길호반베르디움,84.9942,10,2017,65500
옥길동,2,제이드카운티1단지,97.97,8,2017,71000
옥길동,2,제이드카운티1단지,97.97,6,2017,68000
옥길동,2,옥길센트리뷰,74.49,10,2017,53800
옥길동,2,옥길브리즈힐,84.91,26,2016,55000
옥길동,2,옥길브리즈힐,84.37,9,2016,57000
옥길동,2,제일풍경채 제이드카운티2단지,84.9,10,2017,63000
옥길동,2,옥길브리즈힐,74.92,12,2016,50500
옥길동,2,제이드카운티1단지,97.97,13,2017,69900
옥길동,2,옥길브리즈힐,81.27,12,2016,53000
옥길동,2,옥길호반베르디움,72.998,27,2017,59000
옥길동,2,옥길브리즈힐,84.91,20,2016,53800
옥길동,2,옥길브리즈힐,84.91,6,2016,54100
옥길동,2,옥길호반베르디움,84.987,8,2017,67250
옥길동,2,옥길브리즈힐,84.37,2,2016,53000
옥길동,2,옥길호반베르디움,72.998,23,2017,58500
옥길동,2,옥길호반베르디움,97.9853,7,2017,70800
옥길동,2,옥길센트리뷰,59.97,11,2017,48000
옥길동,2,옥길센트리뷰,84.8,15,2017,58000
옥길동,2,제일풍경채 제이드카운티2단지,84.9,26,2017,64900
옥길동,2,옥길브리즈힐,84.37,18,2016,57500
옥길동,2,옥길브리즈힐,84.91,3,2016,54400
옥길동,2,옥길센트리뷰,74.49,16,2017,54800
옥길동,2,옥길호반베르디움,84.9942,17,2017,67500
옥길동,2,옥길호반베르디움,84.9942,9,2017,66000
옥길동,2,옥길브리즈힐,84.37,17,2016,56000
옥길동,2,옥길센트리뷰,84.88,6,2017,59700
옥길동,2,옥길브리즈힐,84.37,7,2016,53000
옥길동,2,옥길호반베르디움,72.998,8,2017,58800
옥길동,2,옥길브리즈힐,84.84,6,2016,55800
옥길동,2,옥길호반베르디움,97.9853,12,2017,72300
옥길동,2,옥길브리즈힐,84.37,11,2016,58000
옥길동,2,옥길브리즈힐,84.91,23,2016,56400
옥길동,2,옥길호반베르디움,72.998,10,2017,60600
옥길동,2,옥길호반베르디움,97.9853,13,2017,71200
옥길동,2,제일풍경채 제이드카운티2단지,84.9,26,2017,55000
옥길동,2,옥길브리즈힐,84.91,15,2016,54800
옥길동,2,옥길센트리뷰,84.93,17,2017,59800
옥길동,2,옥길센트리뷰,59.97,2,2017,44000
옥길동,2,옥길브리즈힐,84.91,12,2016,53900
옥길동,2,옥길브리즈힐,84.37,11,2016,57000
원미동,2,원미동풍림,59.892,7,1999,27400
원미동,2,두산,84.92,6,1999,36000
원미동,2,두산,84.92,4,1999,35000
원미동,2,원미동풍림,59.892,16,1999,26700
원미동,2,원미동풍림,114.344,11,1999,41000
원미동,2,원미동풍림,84.744,10,1999,38000
원미동,2,원미동풍림,59.892,16,1999,25800
원미동,2,원미동풍림,59.892,15,1999,27300
원미동,2,두산,59.945,21,1999,29000
원미동,2,두산,84.92,5,1999,36000
원미동,2,우진,42.76,2,1987,13600
원미동,2,영진그랜드,83.5,2,2003,24000
원미동,2,원미동풍림,114.344,14,1999,44500
원미동,2,두산,59.945,18,1999,30300
원미동,2,원미동풍림,114.344,10,1999,42000
원종동,2,동진1,40.05,3,1987,12800
원종동,2,동제이지안2차,69.92,10,2005,30400
원종동,2,경인,44.28,3,1988,14000
원종동,2,원종e편한세상,73.87,3,2005,35300
원종동,2,부촌5차가동,42.18,4,1989,10500
원종동,2,한울아파트,59.31,5,2018,30700
원종동,2,기용,41.01,3,1989,15800
원종동,2,효자,48.87,4,1987,16400
원종동,2,은성2차,40.56,5,1988,12500
원종동,2,형진,48.96,3,1986,15900
원종동,2,효자,42.12,3,1987,14400
원종동,2,성옥,50.04,3,1989,18000
원종동,2,원종주공,39.27,3,1988,27400
원종동,2,욱일6차,55.98,2,1986,21800
원종동,2,삼신12,42.34,5,1989,16800
원종동,2,중앙,44.28,2,1986,19000
원종동,2,명신,50.94,1,1986,16000
원종동,2,영화,67.98,1,1998,29500
원종동,2,동진1,40.05,4,1987,13000
원종동,2,청담힐스,54.11,4,2015,29750
원종동,2,형진,48.96,4,1986,14500
원종동,2,원종주공,39.27,1,1988,27400
원종동,2,욱일6차,55.98,3,1986,21900
원종동,2,성옥,50.04,1,1989,17000
원종동,2,동진1,58.23,3,1987,19500
원종동,2,욱일7차,48.96,5,1987,19300
원종동,2,은성2차,43.56,5,1988,13500
원종동,2,삼덕,41.04,3,1986,12600
원종동,2,욱일7차,51.84,3,1987,20900
원종동,2,당진정우,52.74,3,1989,15850
원종동,2,욱일6차,55.98,4,1986,21500
원종동,2,동문1차,63.81,4,1990,27500
원종동,2,동제이지안,76.086,9,2005,32000
원종동,2,롯데,78.54,4,1986,30000
원종동,2,효자,42.12,5,1987,13500
원종동,2,장미,60.57,5,1984,20000
원종동,2,영화,84.88,5,1998,34800
원종동,2,동문5차,83.79,6,1998,31800
원종동,2,세창짜임,84.96,8,2004,39800
원종동,2,대성,49.32,4,1987,16300
원종동,2,유호나동,38.7,3,1988,12500
원종동,2,상우,51.84,4,1989,27000
원종동,2,동진1,40.05,4,1987,12000
원종동,2,동문1차,76.23,2,1990,34900
원종동,2,르네상스타워,96.41,5,2003,34000
원종동,2,문화1차,44.04,4,1986,15700
원종동,2,삼덕,41.04,3,1986,12500
원종동,2,유호나동,38.7,1,1988,12900
원종동,2,중앙,43.2,3,1986,21000
원종동,2,동화,56.7,2,1986,21900
원종동,2,대성,49.32,2,1987,17000
원종동,2,효자,42.12,5,1987,13000
원종동,2,욱일6차,55.98,3,1986,21900
원종동,2,세창짜임,77.16,3,2004,38800
원종동,2,동진,45.78,4,1987,13200
원종동,2,한울팰리스,68.16,9,2016,37800
원종동,2,동문2차,65.98,3,1991,24500
원종동,2,대창스페이스,68.88,4,2010,32200
원종동,2,동진1,40.05,1,1987,13250
원종동,2,현대(362-4),56.52,4,1987,16800
작동,2,로얄,46.18,2,1990,15700
작동,2,스타리버파크,77.55,13,2018,44000
중동,2,그린타운(금호),134.63,11,1993,54000
중동,2,부천 중동 해링턴플레이스,75.9625,10,2019,60000
중동,2,리첸시아중동,140.61,15,2012,81000
중동,2,팰리스카운티,59.9798,9,2009,43900
중동,2,팰리스카운티,59.9798,16,2009,43900
중동,2,"위브더스테이트(801,802,803동)",84.96,11,2006,53000
중동,2,미리내마을(삼성),54,8,1993,31900
중동,2,한라마을(주공3),59.98,4,1996,26500
중동,2,한라마을(주공3),58.14,7,1996,27900
중동,2,한라마을(주공3),58.14,13,1996,26800
중동,2,한라마을(주공3),58.14,13,1996,27000
중동,2,한라마을(주공2),41.85,2,1995,17750
중동,2,포도마을(삼보),75.195,5,1994,45000
중동,2,중흥마을(극동),134.07,2,1993,55000
중동,2,은하마을(쌍용),134.07,8,1994,52500
중동,2,연화마을(건영),53.58,12,1994,24800
중동,2,보람마을(아주),84.94,24,1995,45000
중동,2,보람마을(아주),59.94,7,1995,36200
중동,2,보람마을(아주),59.94,7,1995,36900
중동,2,미리내마을(한양),84.9,12,1994,47000
중동,2,미리내마을(롯데2),64.08,10,1993,37500
중동,2,미리내마을(동성),84.6,6,1993,45000
중동,2,미리내마을(동성),52.88,14,1993,29200
중동,2,미리내마을(동성),52.88,14,1993,29400
중동,2,덕유마을(주공3),58.74,22,1996,31000
중동,2,꿈마을(삼환),81.48,8,1994,45000
중동,2,꿈마을(동아),59.55,3,1993,36800
중동,2,꿈마을(건영),85,20,1994,41700
중동,2,동원(805-6),49.12,4,1982,20000
중동,2,미리내마을(롯데1),42.51,2,1993,21300
중동,2,미리내마을(롯데2),64.08,6,1993,40500
중동,2,금강마을(주공),41.85,8,1994,22000
중동,2,팰리스카운티,59.9798,5,2009,44900
중동,2,포도마을(영남),59.955,25,1994,39500
중동,2,은하마을(효성),134.07,2,1994,54700
중동,2,은하마을(주공1),39.87,3,1995,19850
중동,2,꿈마을(서안),84.96,10,1994,43000
중동,2,그린타운(한신),113.58,6,1993,45500
중동,2,래미안 부천 중동,59.98,4,2015,57800
중동,2,팰리스카운티,84.989,19,2009,54900
중동,2,그린타운(우성1),101.52,13,1993,51000
중동,2,중흥마을(극동),134.07,4,1993,60250
중동,2,은하마을(동부),164.76,11,1993,70400
중동,2,설악마을(주공),49.8,11,1993,24500
중동,2,미리내마을(한양),41.09,3,1994,21700
중동,2,미리내마을(우성),33.54,9,1993,18600
중동,2,미리내마을(롯데2),71.56,3,1993,41400
중동,2,미리내마을(롯데2),84.99,10,1993,51800
중동,2,금강마을(주공),42.75,13,1994,25000
중동,2,그린타운(우성2),59.95,2,1994,31800
중동,2,팰리스카운티,59.9798,1,2009,39000
중동,2,그린타운(우성1),128.94,7,1993,49500
중동,2,중흥마을(영남),101.88,14,1993,58000
중동,2,은하마을(대우),134.67,2,1993,63000
중동,2,그린타운(한양),134.96,2,1994,46600
중동,2,금강마을(주공),41.85,15,1994,22000
중동,2,팰리스카운티,59.9798,21,2009,43000
중동,2,한라마을(주공2),41.85,3,1995,19000
중동,2,중흥마을(극동),134.07,1,1993,53500
중동,2,미리내마을(롯데2),64.08,3,1993,35300
중동,2,무지개마을(동신),84.6,6,1993,38800
중동,2,꿈마을(한진),81.48,4,1994,43000
중동,2,금강마을(주공),42.75,2,1994,18800
중동,2,리첸시아중동,151.09,46,2012,115000
중동,2,팰리스카운티,59.9798,3,2009,45000
중동,2,팰리스카운티,59.9798,29,2009,43000
중동,2,팰리스카운티,102.562,4,2009,63000
중동,2,은하마을(주공2),58.74,3,1995,33300
중동,2,한라마을(주공2),41.85,5,1995,18900
중동,2,포도마을(영남),84.855,1,1994,37000
중동,2,포도마을(삼보),75.195,3,1994,43000
중동,2,은하마을(동부),134.67,3,1993,59900
중동,2,연화마을(건영),84.23,6,1994,36400
중동,2,설악마을(주공),44.1,15,1993,17700
중동,2,보람마을(아주),59.94,10,1995,37600
중동,2,미리내마을(우성),33.54,9,1993,18300
중동,2,덕유마을(주공3),58.74,14,1996,31800
중동,2,금강마을(주공),84.81,8,1994,39000
중동,2,래미안 부천 중동,70,12,2015,65250
중동,2,연화마을(대원),84.97,6,1995,38700
중동,2,꿈마을(서안),59.94,8,1994,35500
중동,2,한라마을(주공3),58.14,14,1996,28800
중동,2,미리내마을(한양),41.09,10,1994,22600
중동,2,부천 중동 스타팰리움,84.9298,15,2017,52500
중동,2,팰리스카운티,84.989,2,2009,54300
중동,2,덕유마을(주공4),59.98,19,1996,30600
중동,2,한라마을(주공2),41.85,12,1995,18250
중동,2,한라마을(주공2),41.85,1,1995,17400
중동,2,중흥마을(신동아),134.79,21,1993,57500
중동,2,중흥마을(극동),134.07,8,1993,55000
중동,2,은하마을(주공1),49.69,3,1995,27300
중동,2,연화마을(쌍용),84.86,5,1994,41200
중동,2,설악마을(주공),44.1,1,1993,17000
